city,state_id,state_name,county_name,population,military,incorporated,timezone,zips,id
Blanchard,ID,Idaho,Bonner,216,FALSE,FALSE,America/Los_Angeles,83804,1840023760
Rathdrum,ID,Idaho,Kootenai,7932,FALSE,TRUE,America/Los_Angeles,83858,1840019812
Boise,ID,Idaho,Ada,385218,FALSE,TRUE,America/Boise,83703 83702 83705 83704 83709 83716 83706 83712 83713 83701 83708 83715 83717 83720 83722 83724 83725 83728 83729 83735 83756 83799,1840027142
Rexburg,ID,Idaho,Madison,29859,FALSE,TRUE,America/Boise,83460 83440,1840020037
Mountain Home AFB,ID,Idaho,Elmore,3070,TRUE,TRUE,America/Boise,83648,1840074437
Clayton,ID,Idaho,Custer,7,FALSE,TRUE,America/Boise,83227,1840018600
Smelterville,ID,Idaho,Shoshone,604,FALSE,TRUE,America/Los_Angeles,83868,1840021089
Mud Lake,ID,Idaho,Jefferson,397,FALSE,TRUE,America/Boise,83450,1840020024
Caldwell,ID,Idaho,Canyon,54660,FALSE,TRUE,America/Boise,83607 83605,1840018641
Garden Valley,ID,Idaho,Boise,345,FALSE,FALSE,America/Boise,83622,1840023991
Lowman,ID,Idaho,Boise,22,FALSE,FALSE,America/Boise,83637,1840023992
Kamiah,ID,Idaho,Lewis,1290,FALSE,TRUE,America/Los_Angeles,83536,1840018497
Greenleaf,ID,Idaho,Canyon,880,FALSE,TRUE,America/Boise,83626,1840020038
Chubbuck,ID,Idaho,Bannock,14869,FALSE,TRUE,America/Boise,83202,1840018667
Gooding,ID,Idaho,Gooding,3606,FALSE,TRUE,America/Boise,83330,1840020063
Richfield,ID,Idaho,Lincoln,486,FALSE,TRUE,America/Boise,83349,1840020062
Kimberly,ID,Idaho,Twin Falls,3858,FALSE,TRUE,America/Boise,83341,1840020084
Bovill,ID,Idaho,Latah,257,FALSE,TRUE,America/Los_Angeles,83823 83806,1840018460
Rockland,ID,Idaho,Power,283,FALSE,TRUE,America/Boise,83271,1840020069
Athol,ID,Idaho,Kootenai,757,FALSE,TRUE,America/Los_Angeles,83801,1840018401
Spirit Lake,ID,Idaho,Kootenai,2318,FALSE,TRUE,America/Los_Angeles,83869,1840021098
Lost River,ID,Idaho,Custer,12,FALSE,TRUE,America/Boise,83255,1840019984
Pierce,ID,Idaho,Clearwater,483,FALSE,TRUE,America/Los_Angeles,83546,1840019877
Pocatello,ID,Idaho,Bannock,71020,FALSE,TRUE,America/Boise,83204 83201 83209 83205 83206,1840013376
Garden City,ID,Idaho,Ada,11890,FALSE,TRUE,America/Boise,83714 83711,1840020045
Troy,ID,Idaho,Latah,896,FALSE,TRUE,America/Los_Angeles,83871,1840021148
Donnelly,ID,Idaho,Valley,151,FALSE,TRUE,America/Boise,83638 83615,1840018586
Sweetwater,ID,Idaho,Nez Perce,271,FALSE,FALSE,America/Los_Angeles,83540,1840023869
Craigmont,ID,Idaho,Lewis,503,FALSE,TRUE,America/Los_Angeles,83523,1840018498
Sugar City,ID,Idaho,Madison,1361,FALSE,TRUE,America/Boise,83440 83448,1840021277
Lapwai,ID,Idaho,Nez Perce,1142,FALSE,TRUE,America/Los_Angeles,83540,1840019899
Clark Fork,ID,Idaho,Bonner,561,FALSE,TRUE,America/Los_Angeles,83811,1840018363
Rigby,ID,Idaho,Jefferson,8987,FALSE,TRUE,America/Boise,83442,1840020020
Lewisville,ID,Idaho,Jefferson,494,FALSE,TRUE,America/Boise,83431,1840020019
Inkom,ID,Idaho,Bannock,887,FALSE,TRUE,America/Boise,83245,1840018669
Kooskia,ID,Idaho,Idaho,663,FALSE,TRUE,America/Los_Angeles,83539,1840019895
Twin Falls,ID,Idaho,Twin Falls,54455,FALSE,TRUE,America/Boise,83301 83303,1840021301
Spencer,ID,Idaho,Clark,33,FALSE,TRUE,America/Boise,83446,1840021259
Murtaugh,ID,Idaho,Twin Falls,160,FALSE,TRUE,America/Boise,83344,1840020083
Genesee,ID,Idaho,Latah,968,FALSE,TRUE,America/Los_Angeles,83832,1840019867
Bancroft,ID,Idaho,Caribou,381,FALSE,TRUE,America/Boise,83217,1840018671
Harrison,ID,Idaho,Kootenai,217,FALSE,TRUE,America/Los_Angeles,83833,1840019806
Paul,ID,Idaho,Minidoka,1312,FALSE,TRUE,America/Boise,83347,1840020068
Wardner,ID,Idaho,Shoshone,173,FALSE,TRUE,America/Los_Angeles,83837,1840021091
Deary,ID,Idaho,Latah,520,FALSE,TRUE,America/Los_Angeles,83823,1840018463
Winchester,ID,Idaho,Lewis,374,FALSE,TRUE,America/Los_Angeles,83555,1840021179
Riverside,ID,Idaho,Bingham,1187,FALSE,FALSE,America/Boise,83221,1840024025
Lava Hot Springs,ID,Idaho,Bannock,419,FALSE,TRUE,America/Boise,83246,1840020072
Weippe,ID,Idaho,Clearwater,437,FALSE,TRUE,America/Los_Angeles,83553,1840021158
Tensed,ID,Idaho,Benewah,119,FALSE,TRUE,America/Los_Angeles,83870,1840021127
Kellogg,ID,Idaho,Shoshone,3033,FALSE,TRUE,America/Los_Angeles,83837,1840018392
Lincoln,ID,Idaho,Bonneville,3331,FALSE,FALSE,America/Boise,83401,1840024022
Sun Valley,ID,Idaho,Blaine,1438,FALSE,TRUE,America/Boise,83354 83353 83340,1840021271
Culdesac,ID,Idaho,Nez Perce,382,FALSE,TRUE,America/Los_Angeles,83524,1840018485
Yellow Pine,ID,Idaho,Valley,0,FALSE,FALSE,America/Boise,83677,1840025319
Star,ID,Idaho,Ada,9009,FALSE,TRUE,America/Boise,83669,1840021279
Island Park,ID,Idaho,Fremont,272,FALSE,TRUE,America/Boise,83433 83429,1840018608
Salmon,ID,Idaho,Lemhi,3079,FALSE,TRUE,America/Boise,83467,1840021213
Swan Valley,ID,Idaho,Bonneville,225,FALSE,TRUE,America/Boise,83449 83428,1840021280
Tetonia,ID,Idaho,Teton,281,FALSE,TRUE,America/Boise,83452,1840021272
Cambridge,ID,Idaho,Washington,318,FALSE,TRUE,America/Boise,83610,1840018601
Dubois,ID,Idaho,Clark,602,FALSE,TRUE,America/Boise,83423,1840018614
Clifton,ID,Idaho,Franklin,296,FALSE,TRUE,America/Boise,83228,1840018688
Montpelier,ID,Idaho,Bear Lake,2526,FALSE,TRUE,America/Boise,83254,1840020091
Carey,ID,Idaho,Blaine,615,FALSE,TRUE,America/Boise,83320,1840018634
Middleton,ID,Idaho,Canyon,7439,FALSE,TRUE,America/Boise,83644 83652,1840020040
Dalton Gardens,ID,Idaho,Kootenai,2389,FALSE,TRUE,America/Los_Angeles,83815,1840018403
Bloomington,ID,Idaho,Bear Lake,210,FALSE,TRUE,America/Boise,83261 83223 83272,1840018687
Filer,ID,Idaho,Twin Falls,2920,FALSE,TRUE,America/Boise,83328,1840020080
Arimo,ID,Idaho,Bannock,363,FALSE,TRUE,America/Boise,83214,1840018668
Murphy,ID,Idaho,Owyhee,92,FALSE,FALSE,America/Boise,83650,1840024021
Drummond,ID,Idaho,Fremont,17,FALSE,TRUE,America/Boise,83420,1840018609
Robie Creek,ID,Idaho,Boise,1661,FALSE,TRUE,America/Boise,83716,1840042429
Declo,ID,Idaho,Cassia,359,FALSE,TRUE,America/Boise,83323,1840018684
Ririe,ID,Idaho,Jefferson,649,FALSE,TRUE,America/Boise,83442 83443,1840020021
New Meadows,ID,Idaho,Adams,513,FALSE,TRUE,America/Boise,83654,1840019963
Moore,ID,Idaho,Butte,170,FALSE,TRUE,America/Boise,83255,1840020011
Challis,ID,Idaho,Custer,1062,FALSE,TRUE,America/Boise,83226,1840018599
Weston,ID,Idaho,Franklin,461,FALSE,TRUE,America/Boise,83286,1840021316
Rupert,ID,Idaho,Minidoka,6643,FALSE,TRUE,America/Boise,83350,1840020066
Fort Hall,ID,Idaho,Bannock,3589,FALSE,FALSE,America/Boise,83202 83203 83221,1840029704
American Falls,ID,Idaho,Power,4310,FALSE,TRUE,America/Boise,83211,1840018666
Smiths Ferry,ID,Idaho,Valley,145,FALSE,FALSE,America/Boise,83611,1840023912
Bellevue,ID,Idaho,Blaine,2362,FALSE,TRUE,America/Boise,83313,1840018633
Osburn,ID,Idaho,Shoshone,2463,FALSE,TRUE,America/Los_Angeles,83849,1840019799
Idaho City,ID,Idaho,Boise,452,FALSE,TRUE,America/Boise,83631,1840018620
Melba,ID,Idaho,Canyon,533,FALSE,TRUE,America/Boise,83641,1840020039
Ashton,ID,Idaho,Fremont,1063,FALSE,TRUE,America/Boise,83420,1840018607
Warm River,ID,Idaho,Fremont,3,FALSE,TRUE,America/Boise,83420,1840021257
North Grosvenor Dale,CT,Connecticut,Windham,1086,FALSE,FALSE,America/New_York,6255,1840003278
Plantsville,CT,Connecticut,Hartford,1742,FALSE,FALSE,America/New_York,6479,1840028595
Simsbury Center,CT,Connecticut,Hartford,6077,FALSE,TRUE,America/New_York,6070,1840034967
Norwalk,CT,Connecticut,Fairfield,89005,FALSE,TRUE,America/New_York,06854 06855 06856 06850 06851 06853 06852 06857 06858,1840004839
Coventry Lake,CT,Connecticut,Tolland,2932,FALSE,FALSE,America/New_York,6238,1840028597
Terramuggus,CT,Connecticut,Hartford,1018,FALSE,FALSE,America/New_York,6447,1840028604
Bridgeport,CT,Connecticut,Fairfield,938406,FALSE,TRUE,America/New_York,06605 06604 06607 06606 06608 06610 06601 06602,1840004836
Stamford,CT,Connecticut,Fairfield,130824,FALSE,TRUE,America/New_York,06906 06907 06905 06902 06903 06901 06904 06910 06911 06912 06913 06914 06926 06927,1840004841
Hazardville,CT,Connecticut,Hartford,5174,FALSE,FALSE,America/New_York,6082,1840000504
New London,CT,Connecticut,New London,27072,FALSE,TRUE,America/New_York,6320,1840004827
Deep River Center,CT,Connecticut,Middlesex,2435,FALSE,TRUE,America/New_York,6417,1840073290
Litchfield,CT,Connecticut,Litchfield,2489,FALSE,TRUE,America/New_York,6759,1840004769
Oakville,CT,Connecticut,Litchfield,8918,FALSE,FALSE,America/New_York,06779 06795,1840003260
Derby,CT,Connecticut,New Haven,12581,FALSE,TRUE,America/New_York,6418,1840004847
Poquonock Bridge,CT,Connecticut,New London,2233,FALSE,FALSE,America/New_York,6340,1840003354
Essex Village,CT,Connecticut,Middlesex,2477,FALSE,TRUE,America/New_York,6426,1840073295
Old Greenwich,CT,Connecticut,Fairfield,6860,FALSE,FALSE,America/New_York,6870,1840026284
South Coventry,CT,Connecticut,Tolland,1361,FALSE,FALSE,America/New_York,6238,1840028601
Meriden,CT,Connecticut,New Haven,59927,FALSE,TRUE,America/New_York,06451 06450,1840004848
Wilton Center,CT,Connecticut,Fairfield,675,FALSE,TRUE,America/New_York,6897,1840043233
Weatogue,CT,Connecticut,Hartford,2935,FALSE,FALSE,America/New_York,06070 06089,1840003268
Shelton,CT,Connecticut,Fairfield,41397,FALSE,TRUE,America/New_York,6484,1840004840
Wauregan,CT,Connecticut,Windham,1381,FALSE,FALSE,America/New_York,06374 06387 06239,1840003283
Branford Center,CT,Connecticut,New Haven,6355,FALSE,TRUE,America/New_York,6405,1840073557
North Granby,CT,Connecticut,Hartford,1522,FALSE,FALSE,America/New_York,6060,1840003265
Canton Valley,CT,Connecticut,Hartford,1489,FALSE,FALSE,America/New_York,6019,1840004777
Higganum,CT,Connecticut,Middlesex,1708,FALSE,FALSE,America/New_York,06438 06441,1840000583
Bethlehem Village,CT,Connecticut,Litchfield,1923,FALSE,TRUE,America/New_York,6751,1840073556
Baltic,CT,Connecticut,New London,1148,FALSE,FALSE,America/New_York,6330,1840026270
Lake Pocotopaug,CT,Connecticut,Middlesex,3479,FALSE,FALSE,America/New_York,6424,1840028596
Jewett City,CT,Connecticut,New London,9889,FALSE,TRUE,America/New_York,6351,1840004826
Mansfield Center,CT,Connecticut,Tolland,1039,FALSE,FALSE,America/New_York,6250,1840003273
Cheshire Village,CT,Connecticut,New Haven,6251,FALSE,TRUE,America/New_York,06410 06408 06411,1840073562
Suffield Depot,CT,Connecticut,Hartford,1315,FALSE,FALSE,America/New_York,06078 06080,1840028603
Rockville,CT,Connecticut,Tolland,7188,FALSE,FALSE,America/New_York,6066,1840003274
West Simsbury,CT,Connecticut,Hartford,2387,FALSE,FALSE,America/New_York,06092 06070,1840003270
Long Hill,CT,Connecticut,New London,4528,FALSE,FALSE,America/New_York,6340,1840003348
Kensington,CT,Connecticut,Hartford,8433,FALSE,FALSE,America/New_York,6037,1840000505
Sherwood Manor,CT,Connecticut,Hartford,5443,FALSE,FALSE,America/New_York,6082,1840028600
Norwich,CT,Connecticut,New London,203916,FALSE,TRUE,America/New_York,06380 06389 06360,1840004828
Woodmont,CT,Connecticut,New Haven,1538,FALSE,TRUE,America/New_York,6460,1840004853
Torrington,CT,Connecticut,Litchfield,40583,FALSE,TRUE,America/New_York,6790,1840004770
Groton,CT,Connecticut,New London,9092,FALSE,TRUE,America/New_York,6340,1840004824
Salmon Brook,CT,Connecticut,Hartford,2549,FALSE,FALSE,America/New_York,6035,1840028599
Mashantucket,CT,Connecticut,New London,235,FALSE,TRUE,America/New_York,6339,1840043322
Pemberwick,CT,Connecticut,Fairfield,4281,FALSE,FALSE,America/New_York,6831,1840026285
Georgetown,CT,Connecticut,Fairfield,1869,FALSE,FALSE,America/New_York,06896 06897 06829,1840000575
Ansonia,CT,Connecticut,New Haven,18813,FALSE,TRUE,America/New_York,6401,1840004846
Woodbury Center,CT,Connecticut,Litchfield,1545,FALSE,TRUE,America/New_York,6798,1840034972
Thompsonville,CT,Connecticut,Hartford,8328,FALSE,FALSE,America/New_York,6082,1840003267
Middletown,CT,Connecticut,Middlesex,46478,FALSE,TRUE,America/New_York,06457 06459,1840004844
Broad Brook,CT,Connecticut,Hartford,4687,FALSE,FALSE,America/New_York,6016,1840004776
Naugatuck,CT,Connecticut,New Haven,31461,FALSE,TRUE,America/New_York,6770,1840004849
Guilford Center,CT,Connecticut,New Haven,2521,FALSE,TRUE,America/New_York,6437,1840073296
Cannondale,CT,Connecticut,Fairfield,91,FALSE,FALSE,America/New_York,6897,1840026279
Willimantic,CT,Connecticut,Windham,17550,FALSE,FALSE,America/New_York,6226,1840003284
Byram,CT,Connecticut,Fairfield,4601,FALSE,FALSE,America/New_York,6830,1840026280
Hartford,CT,Connecticut,Hartford,914751,FALSE,TRUE,America/New_York,06106 06105 06103 06120 06112 06160 06114 06101 06102 06104 06115 06123 06126 06127 06132 06133 06134 06140 06141 06142 06143 06144 06145 06146 06147 06150 06151 06152 06154 06167 06176 06183,1840004773
Chester Center,CT,Connecticut,Middlesex,1760,FALSE,TRUE,America/New_York,6412,1840073563
Southwood Acres,CT,Connecticut,Hartford,7816,FALSE,FALSE,America/New_York,6082,1840028602
Pawcatuck,CT,Connecticut,New London,4999,FALSE,FALSE,America/New_York,6379,1840003353
South Woodstock,CT,Connecticut,Windham,1262,FALSE,FALSE,America/New_York,06281 06267,1840003282
Plainfield Village,CT,Connecticut,Windham,2039,FALSE,TRUE,America/New_York,6374,1840073306
Blue Hills,CT,Connecticut,Hartford,3258,FALSE,FALSE,America/New_York,6002,1840004775
Niantic,CT,Connecticut,New London,2918,FALSE,FALSE,America/New_York,6357,1840003350
Storrs,CT,Connecticut,Tolland,16077,FALSE,FALSE,America/New_York,06269 06268,1840003276
Bristol,CT,Connecticut,Hartford,60223,FALSE,TRUE,America/New_York,06010 06011,1840004772
Old Saybrook Center,CT,Connecticut,Middlesex,1981,FALSE,TRUE,America/New_York,6475,1840073303
New Britain,CT,Connecticut,Hartford,72710,FALSE,TRUE,America/New_York,06052 06053 06051 06050,1840004774
Moosup,CT,Connecticut,Windham,3499,FALSE,FALSE,America/New_York,6354,1840003277
Conning Towers Nautilus Park,CT,Connecticut,New London,9515,TRUE,TRUE,America/New_York,6340,1840073288
Waterbury,CT,Connecticut,New Haven,191484,FALSE,TRUE,America/New_York,06708 06702 06704 06706 06705 06710 06701 06703 06720 06721 06722 06723 06724 06725 06726,1840004851
Madison Center,CT,Connecticut,New Haven,2737,FALSE,TRUE,America/New_York,6443,1840073297
East Brooklyn,CT,Connecticut,Windham,1708,FALSE,FALSE,America/New_York,6234,1840000508
Mystic,CT,Connecticut,New London,4268,FALSE,FALSE,America/New_York,6355,1840003349
Crystal Lake,CT,Connecticut,Tolland,2109,FALSE,FALSE,America/New_York,6029,1840000506
Terryville,CT,Connecticut,Litchfield,5192,FALSE,FALSE,America/New_York,6786,1840003261
Lakeville,CT,Connecticut,Litchfield,885,FALSE,FALSE,America/New_York,06039 06068,1840026222
Stonington,CT,Connecticut,New London,898,FALSE,TRUE,America/New_York,6378,1840004829
Moodus,CT,Connecticut,Middlesex,1076,FALSE,FALSE,America/New_York,6469,1840003369
Glenville,CT,Connecticut,Fairfield,2264,FALSE,FALSE,America/New_York,6831,1840026282
Southport,CT,Connecticut,Fairfield,1687,FALSE,FALSE,America/New_York,6890,1840026287
Saybrook Manor,CT,Connecticut,Middlesex,1055,FALSE,FALSE,America/New_York,6475,1840003371
Groton Long Point,CT,Connecticut,New London,511,FALSE,TRUE,America/New_York,6340,1840004825
Westbrook Center,CT,Connecticut,Middlesex,1768,FALSE,TRUE,America/New_York,6498,1840073313
Wallingford Center,CT,Connecticut,New Haven,17756,FALSE,TRUE,America/New_York,06492 06494 06495,1840073312
Cos Cob,CT,Connecticut,Fairfield,6840,FALSE,FALSE,America/New_York,6807,1840026281
Gales Ferry,CT,Connecticut,New London,947,FALSE,FALSE,America/New_York,6335,1840026271
Riverside,CT,Connecticut,Fairfield,8385,FALSE,FALSE,America/New_York,6878,1840026286
Tariffville,CT,Connecticut,Hartford,1226,FALSE,FALSE,America/New_York,6081,1840003266
Glastonbury Center,CT,Connecticut,Hartford,7451,FALSE,FALSE,America/New_York,6033,1840000503
Old Mystic,CT,Connecticut,New London,3546,FALSE,FALSE,America/New_York,06355 06372,1840003352
Bantam,CT,Connecticut,Litchfield,731,FALSE,TRUE,America/New_York,6750,1840004768
New Haven,CT,Connecticut,New Haven,568144,FALSE,TRUE,America/New_York,06519 06511 06510 06513 06512 06515 06501 06502 06503 06505 06506 06507 06508 06509 06520 06521 06530 06531 06532 06533 06534 06535 06536 06540,1840004850
New Preston,CT,Connecticut,Litchfield,932,FALSE,FALSE,America/New_York,6777,1840003259
Noank,CT,Connecticut,New London,1602,FALSE,FALSE,America/New_York,06355 06340,1840003351
Quinebaug,CT,Connecticut,Windham,1545,FALSE,FALSE,America/New_York,06255 06262 06245,1840003280
Stafford Springs,CT,Connecticut,Tolland,5042,FALSE,FALSE,America/New_York,6076,1840003275
New Hartford Center,CT,Connecticut,Litchfield,1161,FALSE,TRUE,America/New_York,06057 06061,1840073298
Winsted,CT,Connecticut,Litchfield,7482,FALSE,FALSE,America/New_York,6098,1840003262
West Haven,CT,Connecticut,New Haven,54843,FALSE,TRUE,America/New_York,06516 06504,1840004852
Oxoboxo River,CT,Connecticut,New London,2938,FALSE,TRUE,America/New_York,06353 06382,1840073305
Danbury,CT,Connecticut,Fairfield,177177,FALSE,TRUE,America/New_York,06810 06811 06813 06814 06816 06817,1840004837
Newtown,CT,Connecticut,Fairfield,1965,FALSE,TRUE,America/New_York,6470,1840004838
Danielson,CT,Connecticut,Windham,3997,FALSE,TRUE,America/New_York,6239,1840004781
Heritage Village,CT,Connecticut,New Haven,3880,FALSE,FALSE,America/New_York,6488,1840028598
Collinsville,CT,Connecticut,Hartford,3551,FALSE,FALSE,America/New_York,6019,1840004779
Falls Village,CT,Connecticut,Litchfield,424,FALSE,FALSE,America/New_York,06031 06018,1840026221
Fenwick,CT,Connecticut,Middlesex,44,FALSE,TRUE,America/New_York,6475,1840004843
South Windham,CT,Connecticut,Windham,1302,FALSE,FALSE,America/New_York,06226 06266,1840003281
Milford city ,CT,Connecticut,New Haven,52970,FALSE,TRUE,America/New_York,06461 06460,1840028605
Northwest Harwinton,CT,Connecticut,Litchfield,3216,FALSE,TRUE,America/New_York,06791 06792,1840073302
Sanford,ME,Maine,York,29264,FALSE,FALSE,America/New_York,04073 04083,1840002672
Westbrook,ME,Maine,Cumberland,18730,FALSE,TRUE,America/New_York,04092 04098,1840000329
Cousins Island,ME,Maine,Cumberland,564,FALSE,FALSE,America/New_York,4096,1840024002
Lisbon Falls,ME,Maine,Androscoggin,4093,FALSE,FALSE,America/New_York,4252,1840002189
Gardiner,ME,Maine,Kennebec,5688,FALSE,TRUE,America/New_York,04345 04359,1840000303
Steep Falls,ME,Maine,Cumberland,1786,FALSE,FALSE,America/New_York,04085 04084,1840024008
Lewiston,ME,Maine,Androscoggin,58796,FALSE,TRUE,America/New_York,04240 04241 04243,1840000320
Waterville,ME,Maine,Kennebec,27123,FALSE,TRUE,America/New_York,04901 04903,1840000305
Rockland,ME,Maine,Knox,8642,FALSE,TRUE,America/New_York,4841,1840000322
Brewer,ME,Maine,Penobscot,9043,FALSE,TRUE,America/New_York,4412,1840000239
Cape Neddick,ME,Maine,York,2367,FALSE,FALSE,America/New_York,03909 03910,1840002665
Hallowell,ME,Maine,Kennebec,2365,FALSE,TRUE,America/New_York,4347,1840000304
Belfast,ME,Maine,Waldo,3400,FALSE,TRUE,America/New_York,4915,1840000300
Bath,ME,Maine,Sagadahoc,8317,FALSE,TRUE,America/New_York,4530,1840000332
York Harbor,ME,Maine,York,2877,FALSE,FALSE,America/New_York,03909 03911,1840002677
South Paris,ME,Maine,Oxford,2615,FALSE,FALSE,America/New_York,4281,1840001583
Calais,ME,Maine,Washington,2396,FALSE,TRUE,America/New_York,4619,1840000271
Little Falls,ME,Maine,Cumberland,863,FALSE,FALSE,America/New_York,04038 04082,1840031522
Eastport,ME,Maine,Washington,1267,FALSE,TRUE,America/Moncton,4631,1840000272
South Eliot,ME,Maine,York,3547,FALSE,FALSE,America/New_York,3903,1840002673
Falmouth Foreside,ME,Maine,Cumberland,1542,FALSE,FALSE,America/New_York,4105,1840002551
Old Town,ME,Maine,Penobscot,7497,FALSE,TRUE,America/New_York,04468 04489,1840000240
South Portland,ME,Maine,Cumberland,25483,FALSE,TRUE,America/New_York,4106,1840000328
Cumberland Center,ME,Maine,Cumberland,2492,FALSE,FALSE,America/New_York,4021,1840002550
Kittery Point,ME,Maine,York,1030,FALSE,FALSE,America/New_York,3905,1840002669
Caribou,ME,Maine,Aroostook,7684,FALSE,TRUE,America/New_York,4736,1840000145
Bangor,ME,Maine,Penobscot,59107,FALSE,TRUE,America/New_York,04401 04402,1840000238
Augusta,ME,Maine,Kennebec,21994,FALSE,TRUE,America/New_York,04330 04332 04333 04336 04338,1840000302
Brunswick Station,ME,Maine,Cumberland,530,TRUE,TRUE,America/New_York,4011,1840073325
Littlejohn Island,ME,Maine,Cumberland,64,FALSE,FALSE,America/New_York,4096,1840024005
West Kennebunk,ME,Maine,York,946,FALSE,FALSE,America/New_York,4043,1840002676
Auburn,ME,Maine,Androscoggin,23033,FALSE,TRUE,America/New_York,04210 04211 04212 04223,1840000319
Portland,ME,Maine,Cumberland,206023,FALSE,TRUE,America/New_York,04101 04102 04103 04108 04019 04109 04104 04112 04116 04122 04123 04124,1840000327
Presque Isle,ME,Maine,Aroostook,5696,FALSE,TRUE,America/New_York,4769,1840000146
Biddeford,ME,Maine,York,21488,FALSE,TRUE,America/New_York,04005 04006 04007,1840000342
North Windham,ME,Maine,Cumberland,5819,FALSE,FALSE,America/New_York,4062,1840002553
Saco,ME,Maine,York,19485,FALSE,TRUE,America/New_York,4072,1840000343
Chisholm,ME,Maine,Franklin,1468,FALSE,FALSE,America/New_York,4239,1840002061
Lake Arrowhead,ME,Maine,York,2558,FALSE,FALSE,America/New_York,04048 04061,1840002670
Ellsworth,ME,Maine,Hancock,7973,FALSE,TRUE,America/New_York,4605,1840000281
South Windham,ME,Maine,Cumberland,1176,FALSE,FALSE,America/New_York,4062,1840026140
Dargan,MD,Maryland,Washington,141,FALSE,FALSE,America/New_York,21782,1840024395
Mount Aetna,MD,Maryland,Washington,688,FALSE,FALSE,America/New_York,21742,1840005600
Chewsville,MD,Maryland,Washington,214,FALSE,FALSE,America/New_York,21783 21721,1840005599
Jessup,MD,Maryland,Anne Arundel,8392,FALSE,FALSE,America/New_York,20701 20794,1840005919
Garrett Park,MD,Maryland,Montgomery,1055,FALSE,TRUE,America/New_York,20896,1840005843
Gorman,MD,Maryland,Garrett,32,FALSE,FALSE,America/New_York,21550,1840024443
Cobb Island,MD,Maryland,Charles,814,FALSE,FALSE,America/New_York,20625 20664,1840024647
Snow Hill,MD,Maryland,Worcester,2052,FALSE,TRUE,America/New_York,21863,1840006260
Linthicum,MD,Maryland,Anne Arundel,10852,FALSE,FALSE,America/New_York,21090,1840005921
South Laurel,MD,Maryland,Prince George's,27093,FALSE,FALSE,America/New_York,20708 20709 20726,1840031498
Berlin,MD,Maryland,Worcester,4638,FALSE,TRUE,America/New_York,21811,1840006258
Spring Gap,MD,Maryland,Allegany,63,FALSE,FALSE,America/New_York,21502,1840024436
Queenstown,MD,Maryland,Queen Anne's,676,FALSE,TRUE,America/New_York,21658,1840005902
Funkstown,MD,Maryland,Washington,877,FALSE,TRUE,America/New_York,21734 21740,1840005609
Taneytown,MD,Maryland,Carroll,6658,FALSE,TRUE,America/New_York,21787,1840005700
Charlton,MD,Maryland,Washington,268,FALSE,FALSE,America/New_York,21722,1840024394
Edgewater,MD,Maryland,Anne Arundel,9912,FALSE,FALSE,America/New_York,21037,1840024528
Mount Rainier,MD,Maryland,Prince George's,8147,FALSE,TRUE,America/New_York,20712,1840005977
Hillsboro,MD,Maryland,Caroline,158,FALSE,TRUE,America/New_York,21641 21629,1840005937
Pocomoke City,MD,Maryland,Worcester,4202,FALSE,TRUE,America/New_York,21851,1840006257
